number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
89,0.20280912816524505,2025-09-04 21:30:05.863933,2025-09-04 21:30:06.775028,0 days 00:00:00.911095,48,0.16986000056481473,2,0.00018332834909975045,128,COMPLETE
90,0.20090775489807128,2025-09-04 21:30:06.775105,2025-09-04 21:30:08.171439,0 days 00:00:01.396334,32,0.04130665533696049,1,0.00012294138622773382,96,COMPLETE
91,0.1825818032026291,2025-09-04 21:30:08.171530,2025-09-04 21:30:09.581934,0 days 00:00:01.410404,32,0.07687456845096655,1,0.0001425016334102636,112,COMPLETE
92,0.1856450319290161,2025-09-04 21:30:09.582022,2025-09-04 21:30:10.994286,0 days 00:00:01.412264,32,0.10221649231000088,1,0.00010746586450524529,112,COMPLETE
93,0.19488712549209594,2025-09-04 21:30:10.994366,2025-09-04 21:30:11.773686,0 days 00:00:00.779320,48,0.14898998613373202,1,0.000208231535665314,128,COMPLETE
94,0.19087124168872832,2025-09-04 21:30:11.773774,2025-09-04 21:30:13.380613,0 days 00:00:01.606839,32,0.09267880702002669,2,0.00027949199421883165,112,COMPLETE
95,0.21145084798336028,2025-09-04 21:30:13.380691,2025-09-04 21:30:15.158043,0 days 00:00:01.777352,32,0.12454470505880502,3,0.0014542228055849826,112,COMPLETE
96,0.18078572750091554,2025-09-04 21:30:15.158131,2025-09-04 21:30:15.913406,0 days 00:00:00.755275,48,0.13465493048047408,1,0.00036191714291891743,96,COMPLETE
97,0.17587812542915343,2025-09-04 21:30:15.913482,2025-09-04 21:30:17.548674,0 days 00:00:01.635192,32,0.1796735369620703,2,0.00016586134009502173,128,COMPLETE
98,0.21432214975357056,2025-09-04 21:30:17.548768,2025-09-04 21:30:19.188471,0 days 00:00:01.639703,32,0.18274633525570966,2,6.117618117416904e-05,128,COMPLETE
99,0.2049235910177231,2025-09-04 21:30:19.188555,2025-09-04 21:30:20.321608,0 days 00:00:01.133053,48,0.14362852983996033,4,0.00016871706334529784,128,COMPLETE
